"scenario","mechanism","rate","method","outcome","n_sim","theta","mean_est","bias","bias_mcse","rel_bias","emp_se","emp_se_mcse","mod_se","mod_se_mcse","se_ratio","rmse","rmse_mcse","coverage","coverage_mcse","ci_width","mean_fmi","label"
11,"MNAR",0.3,"IPW","stunted",500,0.396388083090866,0.336952781549677,-0.0594353015411895,0.000460614584720391,-0.149942200778939,0.0102996552286263,0.000326029889436814,0.0102569337414228,2.14679287189829e-05,0.995852143954807,0.060319365060692,0.000464672467076748,0,0,0.0402311737804354,NA,"MNAR 30%"
11,"MNAR",0.3,"MI-PMM","stunted",500,0.396388083090866,0.336020487191044,-0.0603675958998218,0.000440759510817107,-0.15229417450974,0.00985568227916604,0.000311976171286797,0.00949381663589681,2.7095894981418e-05,0.963283552267692,0.0611652420821308,0.000441245587985143,0,0,0.0375807938362655,0.25680547132706,"MNAR 30%"
11,"MNAR",0.3,"MI-RF","stunted",500,0.396388083090866,0.339498412256573,-0.0568896708342932,0.000453900549739244,-0.143520134083476,0.0101495248424148,0.000321277595099659,0.00931667863523891,2.49761145642703e-05,0.917942345074581,0.0577861702871195,0.000456673360232953,0,0,0.036790335014988,0.217714972808877,"MNAR 30%"
12,"MNAR",0.5,"Complete data","stunted",500,0.396388083090866,0.39578174612949,-0.000606336961376019,0.000431246755256748,-0.00152965486915767,0.00964297059830304,0.000305242900681687,0.0092375662368706,1.99896397467472e-05,0.957958560870881,0.00965238585566015,0.000301260145655286,0.942,0.0104533248299285,0.0362315551581906,NA,"MNAR 50%"
12,"MNAR",0.5,"CCA","stunted",500,0.396388083090866,0.29354822960756,-0.102839853483306,0.000511532747851313,-0.259442344183015,0.011438219969128,0.000362070526547725,0.0110144311215313,2.53970786545234e-05,0.962949755404205,0.103472733967833,0.000508546927476065,0,0,0.0431928228521373,NA,"MNAR 50%"
12,"MNAR",0.5,"IPW","stunted",500,0.396388083090866,0.298267598401518,-0.0981204846893476,0.00056241882925956,-0.247536414122861,0.0125760673405022,0.000398088455735691,0.0119136790345721,2.83824674376943e-05,0.947329456180878,0.0989215379504677,0.00055968461945441,0,0,0.0467106165345389,NA,"MNAR 50%"
12,"MNAR",0.5,"MI-PMM","stunted",500,0.396388083090866,0.29739161223925,-0.0989964708516159,0.000523771256680796,-0.249746334651848,0.0117118813459875,0.00037073312606782,0.0101847901450457,5.03140700372195e-05,0.869611793713657,0.0996854807352004,0.000520244169798079,0,0,0.0409654938921677,0.446707004366557,"MNAR 50%"
12,"MNAR",0.5,"MI-RF","stunted",500,0.396388083090866,0.300241624115394,-0.0961464589754724,0.000521536141671132,-0.242556381175143,0.0116619026549961,0.000369151078248119,0.00943581498957297,3.5444762640701e-05,0.809114538915358,0.0968497266238255,0.000518166100733749,0,0,0.0376132216607946,0.350684134200196,"MNAR 50%"
13,"MAR",0.3,"MI-RF (ntree=50)","stunted",200,0.396388083090866,0.395377276351231,-0.00101080673963505,0.000687018903871416,-0.00255004320955668,0.00971591451461654,0.000487014788439875,0.00965400619399487,4.12995693353169e-05,0.993628153013437,0.00974416390184152,0.000518923859452066,0.965,0.012995191418367,0.0380895436613258,0.203748624954168,"MAR 30% (ntree=50)"
1,"MCAR",0.1,"Complete data","wasted",500,0.0762326625345566,0.0760004334264548,-0.000232229108101792,0.000196296138642367,-0.00304632030917878,0.00438931509725055,0.000138941341636617,0.00445931192668176,1.0538839215726e-05,1.01594709604582,0.00439106880013915,0.00013535665471377,0.952,0.00955991631762538,0.0175196531327014,NA,"MCAR 10%"
1,"MCAR",0.1,"CCA","wasted",500,0.0762326625345566,0.0760143607391731,-0.000218301795383458,0.000203432872077209,-0.00286362548710011,0.00454889730822658,0.00014399282825881,0.0046548362701148,1.17142232351394e-05,1.02328893239613,0.00454958651541183,0.000145041299301204,0.938,0.0107848041243223,0.0182869887557377,NA,"MCAR 10%"
1,"MCAR",0.1,"IPW","wasted",500,0.0762326625345566,0.0760136686144663,-0.000218993920090269,0.000203091581643382,-0.00287270459681239,0.0045412658221255,0.000143751257787318,0.00465639476947529,1.16312905038463e-05,1.02535173052167,0.00454200477913744,0.000145074960891817,0.944,0.0102824121683582,0.0182935727182122,NA,"MCAR 10%"
1,"MCAR",0.1,"MI-PMM","wasted",500,0.0762326625345566,0.0760410395422028,-0.00019162299235384,0.000198809387782969,-0.00251365997176049,0.00444551305647835,0.000140720256952412,0.00456845738420833,1.11635024210764e-05,1.02765582423626,0.00444519746848747,0.000145725944625335,0.948,0.00992935043192656,0.0179705812548644,0.084809347099453,"MCAR 10%"
1,"MCAR",0.1,"MI-RF","wasted",500,0.0762326625345566,0.0754614257172257,-0.00077123681733092,0.000202483228028946,-0.0101168815529867,0.00452766262176315,0.000143320656003892,0.00456636259761024,1.1281079876093e-05,1.00854745131872,0.0045884131883784,0.000145212264145656,0.938,0.0107848041243223,0.0179591375414122,0.0784086255917582,"MCAR 10%"
2,"MCAR",0.3,"Complete data","wasted",500,0.0762326625345566,0.0759184122025952,-0.000314250331961363,0.000211480628720688,-0.0041222531328866,0.00472885061743852,0.000149689150728235,0.00447316739930202,1.07995336297841e-05,0.945931212715069,0.00473455989262596,0.000149988277492532,0.928,0.0115599307956406,0.0175731472695414,NA,"MCAR 30%"
2,"MCAR",0.3,"CCA","wasted",500,0.0762326625345566,0.0757402856512706,-0.000492376883286016,0.000256019641421046,-0.00645887034396601,0.00572477321792581,0.000181214529793549,0.00517980790333137,1.56222650077916e-05,0.904805781146404,0.00574020185490734,0.000177732961391923,0.92,0.0121326007104825,0.0203435264577795,NA,"MCAR 30%"
