"scenario","mechanism","rate","method","outcome","n_sim","theta","mean_est","bias","bias_mcse","rel_bias","emp_se","emp_se_mcse","mod_se","mod_se_mcse","se_ratio","rmse","rmse_mcse","coverage","coverage_mcse","ci_width","mean_fmi","label"
4,"MAR",0.1,"MI-RF","wasted",20,0.0762326625345566,0.0760633050318005,-0.000169357502756123,0.00092872314792937,-0.00222158714028062,0.00415337618209533,0.000673766586750165,0.00456332870065754,6.54262925934637e-05,1.09870344042744,0.00405175134827357,0.000628096569759506,0.95,0.0487339717240448,0.0179376958459474,0.0787338623002659,"MAR 10%"
5,"MAR",0.3,"Complete data","wasted",20,0.0762326625345566,0.0758153222094068,-0.00041734032514984,0.0010697950229268,-0.00547456052660705,0.00478426878651053,0.000776110881619287,0.00447014428109691,4.7621190721345e-05,0.934342212063982,0.0046817666940479,0.000873233503101247,0.9,0.0670820393249937,0.0175686144011498,NA,"MAR 30%"
5,"MAR",0.3,"CCA","wasted",20,0.0762326625345566,0.0753983988683326,-0.00083426366622405,0.00114690316690918,-0.0109436511658749,0.00512910688963741,0.000832051008768567,0.00513224676009513,7.30333590599728e-05,1.00061216709366,0.00506836723963855,0.000696182912133686,0.95,0.0487339717240448,0.0201637183804866,NA,"MAR 30%"
5,"MAR",0.3,"IPW","wasted",20,0.0762326625345566,0.0761840699976868,-4.85925368697709e-05,0.00124921202965002,-0.000637424107386302,0.00558664603321587,0.000906273658862815,0.00541051380042314,7.90702559391478e-05,0.968472634252193,0.00544540581041153,0.00100215236921506,0.95,0.0487339717240448,0.0212576532645466,NA,"MAR 30%"
5,"MAR",0.3,"MI-PMM","wasted",20,0.0762326625345566,0.0774514686024773,0.00121880606792066,0.00121109105193031,0.0159879771661939,0.00541616383811581,0.000878617794896193,0.00492081081289896,7.80924788544396e-05,0.908541720667524,0.00541789418653115,0.000933944365756595,0.9,0.0670820393249937,0.0195145507112561,0.259915224151635,"MAR 30%"
5,"MAR",0.3,"MI-RF","wasted",20,0.0762326625345566,0.0749912120782606,-0.00124145045629596,0.00121776776983023,-0.0162850202920987,0.0054460230282974,0.000883461595161264,0.00486708552513757,6.21268974127801e-05,0.893695362624857,0.00545136750907016,0.000736303904195055,0.9,0.0670820393249937,0.019288874093782,0.241398247439187,"MAR 30%"
6,"MAR",0.5,"Complete data","wasted",20,0.0762326625345566,0.0769470259238683,0.000714363389311704,0.00098687842679205,0.00937083089532495,0.00441345449567015,0.000715956860383564,0.00452744971466119,4.49276623628049e-05,1.02582902329748,0.00436061539327563,0.000800629606125461,0.95,0.0487339717240448,0.0177955170857334,NA,"MAR 50%"
6,"MAR",0.5,"CCA","wasted",20,0.0762326625345566,0.0756331378869386,-0.000599524647617991,0.00138381751985797,-0.00786440651139823,0.00618862008571519,0.0010039267451431,0.00586850430184204,0.000107250821514589,0.948273479476944,0.00606164148066784,0.000851412660962466,1,0,0.0230424171816714,NA,"MAR 50%"
6,"MAR",0.5,"IPW","wasted",20,0.0762326625345566,0.0770097552996726,0.000777092765116033,0.00159869042937931,0.0101936983345397,0.00714956095014091,0.00115981193779286,0.00674335191747384,0.000175640040600506,0.943184059063227,0.00701172474191525,0.000974420488004805,0.95,0.0487339717240448,0.0264223635824228,NA,"MAR 50%"
6,"MAR",0.5,"MI-PMM","wasted",20,0.0762326625345566,0.0787380973574346,0.00250543482287799,0.00134149884505515,0.0328656344876091,0.00599936521856153,0.000973225551637519,0.00548255471018379,0.000144375591219807,0.913855801480668,0.00636160101909033,0.000948329950178553,0.9,0.0670820393249937,0.0220394841570656,0.428187583456832,"MAR 50%"
6,"MAR",0.5,"MI-RF","wasted",20,0.0762326625345566,0.0739560755851938,-0.00227658694936278,0.00143875254423056,-0.0298636683236768,0.00643429698340061,0.00104378080062463,0.00525512475359091,0.000122126516173174,0.816736430902744,0.00667180762050865,0.000901756096834631,0.85,0.0798435971133566,0.0210924009503072,0.389297493733863,"MAR 50%"
7,"MNAR",0.1,"Complete data","wasted",20,0.0762326625345566,0.0741715254579001,-0.00206113707665646,0.00079512476087882,-0.0270374536075287,0.00355590603183661,0.000576844129891986,0.00441504284662265,6.57398722093024e-05,1.24160841346595,0.00403243479434663,0.000477879652058798,1,0,0.0173358647074096,NA,"MNAR 10%"
7,"MNAR",0.1,"CCA","wasted",20,0.0762326625345566,0.0626104522968831,-0.0136222102376735,0.000727744981808746,-0.178692568051109,0.00325457449921741,0.000527961700438987,0.00418437431227408,5.9097759213235e-05,1.28569013039347,0.0139866813137279,0.000679740108580403,0.1,0.0670820393249937,0.016441629231763,NA,"MNAR 10%"
7,"MNAR",0.1,"IPW","wasted",20,0.0762326625345566,0.0626787147552825,-0.0135539477792741,0.000737619846454446,-0.177797119090915,0.0032987362364502,0.000535125680212494,0.00420788334285252,5.58088141390536e-05,1.27560466834434,0.0139300781807955,0.00069345255008017,0.1,0.0670820393249937,0.0165382844648473,NA,"MNAR 10%"
7,"MNAR",0.1,"MI-PMM","wasted",20,0.0762326625345566,0.0633722996873171,-0.0128603628472395,0.000686560755917527,-0.168698854528527,0.00307039304183046,0.000498083522675742,0.00411281447630911,4.85011881344027e-05,1.33950748984801,0.0132039721418372,0.000660537121238462,0.1,0.0670820393249937,0.0161861436193979,0.0857321115274035,"MNAR 10%"
7,"MNAR",0.1,"MI-RF","wasted",20,0.0762326625345566,0.0632583915886419,-0.0129742709459147,0.000700741152212349,-0.170193070982315,0.00313380970195668,0.000508371063404784,0.0041719905983003,4.44122165883828e-05,1.33128396267821,0.0133289696399864,0.000694296391770362,0.15,0.0798435971133566,0.0164333933037184,0.0972639330074251,"MNAR 10%"
